cancerType	TF.ChIPseq	totalTFBS	totalSamples	bmr	activeTFBS	nSNVs	nSamples	pvalue.poibin	pvalue.binom	pvalue.pois	expVal.poibin	expVal.binom	expVal.pois	sigVal.poibin	sigVal.binom	sigVal.pois
Head-SCC	GSE29073.EP300.MCF7_DMSO	446299	56	0.131995158361093	38452	13	12	0.0468870135012793	0.0590897365089115	0.0730649617587635	7	7	7	11	12	12
Head-SCC	GSE54855.ESR1.MCF7_E2_120M	432762	56	0.125339251869356	36210	6	6	0.735656398589088	0.718927266299832	0.701711510328492	7	7	7	11	11	12
Head-SCC	GSE59530.ESR1.MCF7	313919	56	0.0512247339123406	13525	12	12	9.78099837056767e-06	2.19607377192066e-05	4.69726943294058e-05	3	3	3	6	6	6
Head-SCC	GSE60270.ESR1_P118.MCF7_SHRARS	97335	56	0.0301172903772344	7758	3	3	0.235970111779346	0.237939251694998	0.239235386167127	2	2	2	4	4	4
Head-SCC	GSE54592.ESR1.MCF7_LETR	75457	56	0.00931209649738375	2342	0	0	1	1	1	0	0	0	2	2	2
Head-SCC	GSE29073.EP300.MCF7_E2	439769	56	0.143951310056788	42572	16	15	0.00669229383298797	0.0111015149689049	0.0183180130430821	8	8	8	12	13	13
Head-SCC	GSE59530.RELA.MCF7_E2_TNF	587975	56	0.526750630749644	276352	115	37	0.0136840557862962	0.0295494527362334	0.101624080752529	29	30	29	35	36	39
Head-SCC	GSE40762.FOXM1.MCF7_THIOS	547947	56	0.266720830662743	92833	29	19	0.115072755296156	0.141328712822297	0.176063652432673	15	15	15	20	20	22
Head-SCC	GSE40762.FOXM1.MCF7	1428495	56	0.333049640420485	127433	45	27	0.00664536426983808	0.0146444065430003	0.0405176924146712	19	19	18	24	25	26
Head-SCC	GSE54592.ESR1.MCF7_LETR_ANDRO	18735	56	0.00267618305824676	668	0	0	1	1	1	0	0	0	1	1	1
Head-SCC	GSE41561.E2F4.MCF7_TAM	1031727	56	0.780641939920834	755006	247	47	0.140358336277871	0.185794139469013	0.329342931033271	44	44	44	48	49	55
Head-SCC	GSE59530.RELA.MCF7_TNF	346621	56	0.509243134232834	258810	110	36	0.0143271205183862	0.0303569158931747	0.0986784186547356	29	29	28	34	35	38
Head-SCC	GSE59530.RELA.MCF7_E2	187097	56	0.377731371801756	154538	73	30	0.00470269653744082	0.0116473275792477	0.0404028558345311	21	21	21	26	27	29
Head-SCC	GSE59530.RELA.MCF7	166520	56	0.314207825545654	116970	46	30	9.2709349477138e-05	0.000479499476458978	0.00438733103634437	18	18	17	23	23	25
Head-SCC	ERP000380.FOXA1.MCF7_TAMR_E2_TAM	11307102	56	0.603394639489546	367889	85	39	0.0630048799155811	0.0977576628487749	0.205946417172397	34	34	34	39	40	44
Head-SCC	GSE45852.HSF1.MCF7	251393	56	0.289818101633726	104193	48	26	0.00150003881949312	0.00421663918429438	0.0153728464612466	16	16	16	21	22	23
Head-SCC	ENCSR551ZDZ.MTA2.MCF7	314864	56	0.0312822972170848	8069	6	3	0.253690635225051	0.255427778676887	0.256511631177845	2	2	2	4	4	4
Head-SCC	ENCSR555PBN.MAFK.MCF7	3834513	56	0.402317608015667	170989	54	26	0.17504863920374	0.20835651693619	0.25873280973524	23	22	22	28	29	31
Head-SCC	ENCSR465VLK.FOXK2.MCF7	806906	56	0.345269063481522	134513	50	18	0.71884996841497	0.692992675782366	0.650035565033949	19	19	19	25	25	27
Head-SCC	GSE40129.GATA3.MCF7	680434	56	0.0464154736911763	12186	4	3	0.488647252699318	0.484959282963464	0.481386273905415	2	2	2	5	5	5
Head-SCC	GSE41561.E2F4.MCF7_ICI	211994	56	0.400495503703935	169729	49	22	0.611477740331945	0.596418132534292	0.564205677319862	22	22	22	28	28	30
Head-SCC	GSE75070.RUNX1.MCF7	40232	56	0.077552054139602	21129	5	4	0.650327937869485	0.640157399496083	0.630511943883657	4	4	4	8	8	8
Head-SCC	ENCSR000EWV.GATA3.MCF7	1372480	56	0.0796983620935382	21770	5	3	0.846656743419722	0.833805988000206	0.822229679788801	4	4	4	8	8	8
Head-SCC	ERP002305.ESR1.MCF7	10579	56	0.000806967039298433	201	0	0	1	1	1	0	0	0	0	0	0
Head-SCC	GSE72977.FOXM1.MCF7_MI63	158617	56	0.0290394013295459	7471	3	3	0.219818785906269	0.221969579768632	0.223435615228397	1	1	1	4	4	4
Head-SCC	GSE47041.TP53.MCF7_NUT	73839	56	0.0614482750235657	16422	5	5	0.255066245588892	0.260042964797985	0.263483400231289	3	3	3	6	7	7
Head-SCC	GSE35109.ESR1.MCF7	1118728	56	0.116915443317556	33424	7	7	0.489589387472444	0.486215726936739	0.480905875282409	6	6	6	10	11	11
Head-SCC	GSE54855.ESR1.MCF7	16549	56	0.0386377136292776	10052	1	1	0.895860478551583	0.889928081076949	0.885102168040528	2	2	2	5	5	5
Head-SCC	GSE60270.GATA3.MCF7	157040	56	0.104437087778124	29400	10	8	0.215559426939329	0.226568264128577	0.235435624324648	6	6	6	10	10	10
Head-SCC	ENCSR028NUR.ZNF592.MCF7	113936	56	0.131134375803178	38160	15	11	0.0941300792223196	0.109272386846705	0.124685415712879	7	7	7	11	12	12
Head-SCC	GSE60270.ESR1_P118.MCF7_SHCTR	16281	56	0.00200865765583594	501	0	0	1	1	1	0	0	0	1	1	1
Head-SCC	GSE60270.MED1.MCF7	11196	56	0.00675126144472149	1693	0	0	1	1	1	0	0	0	2	2	2
Head-SCC	GSE53531.ESR1.MCF7_SHESR1	19115	56	0	0	0	0	1	1	1	0	0	0	0	0	0
Head-SCC	GSE60270.PRKDC.MCF7_SHRARS_E2	2445	56	0	0	0	0	1	1	1	0	0	0	0	0	0
Head-SCC	GSE60270.PRKDC.MCF7_SHCTR	4326	56	0	0	0	0	1	1	1	0	0	0	0	0	0
Head-SCC	GSE60270.PRKDC.MCF7_SHRARS	6278	56	0.00215663966748434	538	0	0	1	1	1	0	0	0	1	1	1
Myeloid-AML	GSE72082.GABPA.MCF7	264736	16	0.0225078577994464	83404	0	0	1	1	1	0	0	0	1	1	2
Myeloid-AML	ERP000380.CTCF.MCF7	10140056	16	0.343759788932823	1627822	7	6	0.490333502909237	0.488771910296227	0.471108158559521	5	5	5	9	9	10
Myeloid-AML	ERP000209.STAG1.MCF7_E2	17027359	16	0.617230514666728	4009464	19	11	0.369952360388611	0.381827831311317	0.401411630241821	10	10	10	13	13	15
Myeloid-AML	ERP000209.RAD21.MCF7	13776726	16	0.416579603160499	2116779	11	9	0.162196066250273	0.175744356853684	0.228426095397501	7	7	6	10	10	11
Myeloid-AML	GSE54027.HOXC11.MCF7_LY2_TAMOXIFEN	17441	16	0.000597104213020602	2182	0	0	1	1	1	0	0	0	0	0	0
Myeloid-AML	GSE54027.HOXC11.MCF7_LY2	1185	16	0	0	0	0	1	1	1	0	0	0	0	0	0
Myeloid-AML	GSE54693.MBD2.MCF7	46115	16	0.000321047161700554	1173	0	0	1	1	1	0	0	0	0	0	0
Myeloid-AML	GSE45852.HSF1.MCF7_CHX_10UM	518860	16	0.0675829099487449	257945	3	3	0.0874818236381328	0.0892735925073038	0.0958520723169551	1	1	1	3	3	3
Myeloid-AML	GSE38901.HSF1.MCF7	419631	16	0.0394350628377194	147738	0	0	1	1	1	0	0	0	2	2	2
Myeloid-AML	GSE72082.RAD21.MCF7	16990222	16	0.400098398067839	1999514	14	8	0.274280938294755	0.284215499455157	0.312907237066725	6	6	6	9	10	11
Myeloid-AML	GSE60270.ESR1.MCF7	1198415	16	0.0166077994664988	61309	0	0	1	1	1	0	0	0	1	1	1
Myeloid-AML	GSE47027.NR5A2.MCF7	1572469	16	0.0454251285268373	170847	2	2	0.162103534154093	0.162827317022431	0.165173099857553	1	1	1	2	2	2
Myeloid-AML	GSE14664.ESR1.MCF7_E2	8359130	16	0.213853418626405	907228	3	3	0.704610357998604	0.69707730165128	0.664418625211145	3	3	3	6	6	7
Myeloid-AML	GSE45822.ESR1.MCF7	9488079	16	0.149435023876749	603891	0	0	1	1	1	2	2	2	5	5	5
Myeloid-AML	ENCSR000EWX.E2F1.MCF7	20812334	16	0.862633175200733	9720619	43	15	0.30526080446051	0.333568524772646	0.408601140106123	14	14	14	16	16	20
Myeloid-AML	ENCSR000BUM.SIN3A.MCF7	17719276	16	0.774669344935189	6744730	34	15	0.0733342511607957	0.095107701140701	0.264800310774217	12	12	12	15	15	18
Myeloid-AML	ENCSR000BUL.MAX.MCF7	18820112	16	0.838170588461288	8685894	42	14	0.497893504678518	0.508066570694437	0.472014989289406	13	14	13	15	16	20
Myeloid-AML	ENCSR000BUZ.PML.MCF7	3545504	16	0.505261520720161	2830057	13	9	0.412722725716387	0.418424543119078	0.419201931757077	8	8	8	11	11	13
Myeloid-AML	ENCSR000DMQ.MYC.MCF7	13339902	16	0.794908439211992	7277197	33	12	0.802448852697719	0.782724341155272	0.617669336935898	13	13	13	15	15	19
Myeloid-AML	GSE78113.CTCF.MCF7_NORMOXIA	19994890	16	0.544686561395153	3202222	14	8	0.744992258475217	0.729918104790642	0.6416849985604	9	9	9	12	12	14
Myeloid-AML	ERP000901.CREBBP.MCF7	15399185	16	0.59245385693376	3713024	23	10	0.500915301911487	0.502244615222988	0.475476494945336	10	10	9	12	13	15
Myeloid-AML	ENCSR000DMO.CTCF.MCF7	23529664	16	0.749752183547644	6168675	26	13	0.388619396935252	0.404094624574958	0.423581275508613	12	12	12	14	15	18
Myeloid-AML	ENCSR000DMJ.MYC.MCF7	30136040	16	0.771102844014573	6657328	26	13	0.475152863793583	0.483900035431682	0.462590350157656	12	12	12	15	15	18
Myeloid-AML	ENCSR000DMM.MYC.MCF7	22494984	16	0.863076917175493	9741564	53	15	0.307186706318403	0.335420569284488	0.409352625727064	14	14	14	16	16	20
Myeloid-AML	GSE76454.ZNF143.MCF7	22060336	16	0.817094660622668	7945470	36	14	0.400190174177463	0.418254269821347	0.43503705844037	13	13	13	15	15	19
Myeloid-AML	GSE76454.ZNF143.MCF7_E2	18886140	16	0.800225127265647	7428493	40	13	0.601565091168872	0.599035334164886	0.51514941259263	13	13	13	15	15	19
Myeloid-AML	ERP000209.STAG1.MCF7_E2_SHCTCF	14398348	16	0.624548254326541	4101793	13	9	0.800176636979226	0.781747553280904	0.666365875272775	10	10	10	13	13	15
Myeloid-AML	ERP000209.STAG1.MCF7	18703130	16	0.597985411295852	3777152	14	10	0.52062041082112	0.520515047650605	0.486967444986974	10	10	9	12	13	15
Myeloid-AML	ERP000209.STAG1.MCF7_E2_SHCTR	16979276	16	0.452557482282476	2388190	10	8	0.442713304150136	0.44534968247668	0.437135158555911	7	7	7	10	11	12
Myeloid-AML	ENCSR000AHF.TAF1.MCF7	1789392	16	0.351087396738372	1673813	4	4	0.87996588008163	0.868060548317006	0.811253089325294	6	6	5	9	9	10
Myeloid-AML	GSE60270.MED1.MCF7_SHRARS_E2	13190631	16	0.804881572157045	7565362	41	13	0.622071729267364	0.61766412295667	0.523433515406275	13	13	13	15	15	19
Myeloid-AML	GSE78113.CTCF.MCF7_HYPOXIA	17949961	16	0.472507299107781	2548755	8	6	0.864710029200286	0.848913478270856	0.765073010091731	8	8	7	11	11	12
Myeloid-AML	ENCSR000BVA.SRF.MCF7	2625421	16	0.324584488237886	1510510	8	5	0.641031587776683	0.633082814970606	0.592753830973547	5	5	5	8	8	9
Myeloid-AML	GSE60270.MED1.MCF7_SHRARS	15821664	16	0.80321521704181	7515899	36	14	0.341965321754742	0.363840568831051	0.410627808021859	13	13	13	15	15	19
Myeloid-AML	ENCSR000BSS.ELF1.MCF7	8806972	16	0.68383102730149	4947244	23	13	0.180948302130877	0.204411501807719	0.304896900352196	11	11	11	14	14	17
Myeloid-AML	ENCSR000DML.CTCF.MCF7	18200587	16	0.61735728365213	4011044	15	10	0.589626962763468	0.584368757855643	0.52668095856526	10	10	10	13	13	15
Myeloid-AML	ERP000380.CTCF.MCF7_E2	11890423	16	0.41158453558134	2080795	9	7	0.513154314860717	0.511066066429741	0.486871630536128	7	7	6	10	10	11
Myeloid-AML	ENCSR000DMV.CTCF.MCF7	20366728	16	0.618912513201718	4030483	22	12	0.187145073200794	0.207975103364924	0.292201649017943	10	10	10	13	13	15
Myeloid-AML	GSE23730.ERG.MCF7	14122669	16	0.798724996561712	7385279	41	14	0.32429709265635	0.347152207370368	0.402739908379497	13	13	13	15	15	19
Myeloid-AML	ERP000380.CTCF.MCF7_TAM	11024097	16	0.387915542331932	1915452	7	7	0.430881594253639	0.432940966439621	0.426851108561827	6	6	6	9	9	11
Myeloid-AML	GSE41820.ARNT.MCF7	60988959	16	0.339210574764277	1599598	4	3	0.953739944056818	0.946042686439581	0.907028985807982	5	5	5	8	9	10
Myeloid-AML	ENCSR000BUK.GABPA.MCF7	6068977	16	0.632191297635852	4200743	24	14	0.023046503059506	0.0331535687134664	0.144068430935275	10	10	10	13	13	16
Myeloid-AML	GSE51274.GATA3.MCF7	16735521	16	0.292659635090358	1324329	4	3	0.898914771773147	0.889408172530618	0.845938219028102	5	5	5	8	8	8
Myeloid-AML	GSE23852.FOXA1.MCF7_E2	15045281	16	0.191942586839698	800622	3	2	0.84861228203486	0.841376107604151	0.811219955549246	3	3	3	6	6	6
Myeloid-AML	GSE68355.ESR1.MCF7_R5020	27974567	16	0.532736341267345	3085160	16	11	0.143366224746986	0.161201617755515	0.239268698360166	9	9	8	12	12	14
Myeloid-AML	GSE68355.ESR1.MCF7_PROG	32812056	16	0.672727701532484	4773994	27	10	0.772296861691727	0.754508475789593	0.633298015412886	11	11	11	13	14	16
Myeloid-AML	GSE68355.ESR1.MCF7	17569914	16	0.331956826489997	1555104	8	4	0.843047183585307	0.831175864346946	0.775987710104211	5	5	5	8	8	9
Myeloid-AML	GSE23852.TFAP2C.MCF7_E2	11991285	16	0.559875754986562	3356857	27	12	0.081601149721355	0.098319928154784	0.192937054653286	9	9	9	12	12	14
Myeloid-AML	ERP003844.ESR1.MCF7_LY2	26814405	16	0.632340878715243	4202706	19	8	0.928114227880624	0.910666911707214	0.790173643170986	10	10	10	13	13	16
Myeloid-AML	ENCSR000BST.GATA3.MCF7	24149589	16	0.467561810621457	2508233	15	10	0.14046467866357	0.155932740119693	0.221420907109302	7	7	7	11	11	12
Myeloid-AML	ERP000783.ESR1.MCF7	26945331	16	0.276384150876963	1233486	7	4	0.693267124535377	0.684553587001743	0.644398851305989	4	4	4	7	7	8
Myeloid-AML	ERP000901.CREBBP.MCF7_E2	24526377	16	0.676712489395611	4835283	25	12	0.356147544871044	0.371123351671486	0.400137933900708	11	11	11	14	14	16
Myeloid-AML	ENCSR000BUY.NR2F2.MCF7	16183180	16	0.490198504116499	2697808	19	10	0.188090394764046	0.204008559554047	0.264118146673042	8	8	8	11	11	13
Myeloid-AML	ERP001226.FOXA1.MCF7	19842160	16	0.157377734708243	639692	3	2	0.748776407821681	0.742415743939163	0.716385305512332	2	2	2	5	5	5
Myeloid-AML	GSE21234.TFAP2C.MCF7	18546489	16	0.449557164666371	2364692	10	7	0.641656737089371	0.632612831738921	0.578620200084862	7	7	7	10	10	12
Myeloid-AML	GSE36351.TFAP2C.MCF7	18546914	16	0.449564083757233	2364746	10	7	0.641679152259425	0.632634048942072	0.578636211098789	7	7	7	10	10	12
Myeloid-AML	ERP000380.ESR1.MCF7_SHFOXA1_E2	3894792	16	0.0523328047957362	197724	0	0	1	1	1	1	1	1	2	2	3
Myeloid-AML	ERP005838.NRIP1.MCF7_E2	16987668	16	0.391994406230807	1943356	12	7	0.444997280538517	0.446380618955477	0.437284774371594	6	6	6	9	10	11
Myeloid-AML	ERP001226.AR.MCF7	15727286	16	0.243884859459035	1059635	4	3	0.796413147323151	0.787196433585071	0.74720688648378	4	4	4	7	7	7
Myeloid-AML	GSE41561.ESR1.MCF7	15730101	16	0.243837763721411	1059390	4	3	0.796287143021839	0.787072155179773	0.747090988624121	4	4	4	7	7	7
Myeloid-AML	ERP000209.ESR1.MCF7_E2	14876286	16	0.273307740315332	1216607	5	3	0.864631086728575	0.854900082796709	0.811616019924461	4	4	4	7	7	8
Myeloid-AML	ERP005838.NRIP1.MCF7	13409476	16	0.432431693158895	2233643	10	7	0.58484402837322	0.578881585213714	0.538137259917984	7	7	7	10	10	11
Myeloid-AML	GSE40129.ESR1.MCF7_SICTR_E2	13271876	16	0.180295452267895	745435	3	2	0.819339653240127	0.812249211208613	0.782960185297856	3	3	3	5	6	6
Myeloid-AML	ERP000901.NCOA2.MCF7_E2	9403229	16	0.28851437545079	1300941	6	5	0.512326021463958	0.50942597566941	0.489806330953478	5	5	4	8	8	8
Myeloid-AML	GSE40129.ESR1.MCF7_SIGATA_E2	14071580	16	0.241302367639948	1046229	5	4	0.567958512774989	0.563150574720876	0.538880930875164	4	4	4	7	7	7
Myeloid-AML	ERP000380.ESR1.MCF7_SHCRT_E2	9160100	16	0.145580208173762	586668	2	2	0.705145741449984	0.699390943355868	0.675842660697677	2	2	2	5	5	5
Myeloid-AML	ENCSR000DMR.CTCF.MCF7	17089402	16	0.40324154691474	2021557	8	7	0.4841125150266	0.483539848551644	0.465882263842378	6	6	6	10	10	11
Myeloid-AML	ERP000209.RAD21.MCF7_E2	10285017	16	0.340824571363246	1609583	8	7	0.276435461583068	0.2843241052873	0.306626010442014	5	5	5	8	9	10
Myeloid-AML	ERP000209.RAD21.MCF7_E2_SHCTR	16560643	16	0.382065524551598	1875844	11	8	0.224105684782119	0.235145523450803	0.271725476599316	6	6	6	9	9	10
Myeloid-AML	ERP000209.CTCF.MCF7_E2_SHCTR	17393385	16	0.402129041004046	2013738	9	7	0.480237321971238	0.479863230786765	0.463067386296021	6	6	6	10	10	11
Myeloid-AML	ENCSR000BTQ.RAD21.MCF7	15135435	16	0.268436923383154	1190068	6	6	0.234406361140361	0.241204907481797	0.262505182903395	4	4	4	7	7	8
Myeloid-AML	ENCSR125ZYC.KLF9.MCF7	5026831	16	0.558196273677711	3339423	17	10	0.382261209181677	0.391427769239733	0.403519911863217	9	9	9	12	12	14
Myeloid-AML	ERP000209.CTCF.MCF7_E2_SHCTCF	7259891	16	0.187782429281558	780795	3	3	0.606598602805936	0.60133736827454	0.577821571464611	3	3	3	6	6	6
Myeloid-AML	GSE70764.CTCF.MCF7	10233539	16	0.253873029477056	1112038	4	4	0.61516818344104	0.60885820989108	0.578541741771957	4	4	4	7	7	8
Myeloid-AML	ENCSR000DMS.CTCF.MCF7	9892285	16	0.231405251123227	995384	4	4	0.529338849923929	0.525746521866642	0.506365098482432	4	4	4	6	7	7
Myeloid-AML	ERP000783.CTCF.MCF7_TAM	7210531	16	0.240626872832195	1042732	5	5	0.333282164857487	0.336292306766798	0.341891856274473	4	4	4	7	7	7
Myeloid-AML	GSE41561.NR2F1.MCF7	42769202	16	0.856166365750266	9425020	49	15	0.278205796814582	0.307408888434937	0.397659581539181	14	14	14	16	16	20
Myeloid-AML	GSE48930.AR.MCF7	13020525	16	0.509653776552949	2869598	15	10	0.236204178380698	0.251515252778397	0.302716161811044	8	8	8	11	11	13
Myeloid-AML	GSE60270.MED1.MCF7_SHCTR_E2	5696578	16	0.595932401776869	3753219	23	11	0.30135648086731	0.316843197886913	0.358987943375908	10	10	9	12	13	15
Myeloid-AML	GSE60270.MED1.MCF7_SHCTR	7734385	16	0.686804682215696	4994985	24	11	0.622824465625618	0.615668928735118	0.538782536736919	11	11	11	14	14	17
Myeloid-AML	GSE46055.KDM5B.MCF7	5643339	16	0.549887940005844	3254417	16	10	0.355004213450442	0.365687001797475	0.386024658010235	9	9	9	12	12	14
Myeloid-AML	ENCSR000DWH.CTCF.MCF7	17403425	16	0.366704590911195	1774085	9	7	0.358854500564079	0.364043008498853	0.372388807468474	6	6	6	9	9	10
Myeloid-AML	ENCSR000AHD.CTCF.MCF7	12789991	16	0.2410185095238	1044759	4	4	0.566867174095821	0.56209387796559	0.537963456863924	4	4	4	7	7	7
Myeloid-AML	ENCSR000DMP.MYC.MCF7	1149267	16	0.190809083825941	795207	5	4	0.364137490898388	0.365130938055411	0.364628250244733	3	3	3	6	6	6
Myeloid-AML	ERP000209.RAD21.MCF7_E2_SHCTCF	9644842	16	0.461677917828852	2460647	8	7	0.680118834544249	0.669060176937604	0.606202413875038	7	7	7	10	11	12
Myeloid-AML	GSE72249.FOXA1.MCF7	22240817	16	0.675257605560235	4812793	26	13	0.161293350971367	0.184494633750687	0.290071652598894	11	11	11	14	14	16
Myeloid-AML	ENCSR000BTP.HDAC2.MCF7	11449482	16	0.568639856989386	3449246	20	12	0.0933623286546855	0.1110608957293	0.206625337273432	9	9	9	12	12	14
Myeloid-AML	GSE41820.AHR.MCF7	33044034	16	0.330028096895873	1543377	3	3	0.945535095368825	0.937383203062785	0.897067029926564	5	5	5	8	8	9
Myeloid-AML	ENCSR663ZZZ.MNT.MCF7	17952775	16	0.814859977958279	7873496	33	15	0.146703943212815	0.17514725646748	0.328728764021173	13	13	13	15	15	19
Myeloid-AML	ENCSR000BSU.JUND.MCF7	4064916	16	0.183509679280094	760565	3	2	0.827835899995639	0.820690576665847	0.791110639628333	3	3	3	6	6	6
Myeloid-AML	ENCSR000BSR.CEBPB.MCF7	13025822	16	0.290855947798657	1314131	7	4	0.738420349298296	0.728457180703341	0.682967813961638	5	5	4	8	8	8
Myeloid-AML	ENCSR000BUX.EGR1.MCF7	2196394	16	0.291033073494883	1315131	6	4	0.738946797659714	0.728970049322423	0.683421077957882	5	5	4	8	8	8
Myeloid-AML	ENCSR954WVZ.ESRRA.MCF7	4516950	16	0.249295514410923	1087912	2	2	0.941998505547313	0.935766509137204	0.907592507587535	4	4	4	7	7	8
Myeloid-AML	GSE23852.TFAP2C.MCF7_ETOH	13198710	16	0.578698760369759	3558315	28	12	0.108422038536858	0.127135543918435	0.222836236257579	9	9	9	12	12	15
Myeloid-AML	ENCSR000EWS.GATA3.MCF7	5950657	16	0.0775439698306836	297955	2	2	0.356061048936959	0.355424690078383	0.352031782249844	1	1	1	3	3	3
Myeloid-AML	GSE80808.FOXA1.MCF7	13108468	16	0.213049255269371	903249	4	4	0.455331535145133	0.45395631557039	0.443563171580417	3	3	3	6	6	7
Myeloid-AML	GSE54592.ESR1.MCF7_LY2_ETOH	10984516	16	0.294178085664423	1332940	7	4	0.748186751110447	0.737976186885615	0.691393066086244	5	5	5	8	8	9
Myeloid-AML	GSE68355.PGR.MCF7_R5020	20287631	16	0.555400803547194	3310593	22	12	0.0760592798430177	0.0922518577412219	0.18611248399899	9	9	9	12	12	14
Myeloid-AML	GSE60270.FOXA1.MCF7_E2	21756395	16	0.351695580508757	1677660	5	5	0.726717812372265	0.715633125793211	0.661944864047996	6	6	5	9	9	10
Myeloid-AML	GSE60270.GATA3.MCF7_E2	2905181	16	0.0515656718545191	194727	0	0	1	1	1	1	1	1	2	2	3
Myeloid-AML	GSE72249.FOXA1.MCF7_DEX	20084046	16	0.488150587076842	2680216	13	6	0.892153131035818	0.876523571364339	0.790773150217063	8	8	8	11	11	13
Myeloid-AML	GSE72249.FOXA1.MCF7_E2	20462464	16	0.409320958580056	2064617	7	6	0.709962115476776	0.698334967745573	0.638061385864195	7	7	6	10	10	11
Myeloid-AML	GSE68355.PGR.MCF7_PROG	29558101	16	0.703597086084167	5276061	22	9	0.947288167197208	0.930218272040203	0.790083587405624	11	11	11	14	14	17
Myeloid-AML	GSE40129.FOXA1.MCF7_SICTR	19869711	16	0.237936651598718	1028844	7	5	0.323528222250889	0.326783409310086	0.333514519084629	4	4	4	7	7	7
Myeloid-AML	GSE40129.GATA3.MCF7_E2	7230604	16	0.0373555769227619	139758	2	1	0.457814041436594	0.456180988003792	0.449918720499526	0	0	0	2	2	2
Myeloid-AML	GSE29073.GATA3.MCF7_DMSO	2093721	16	0.0345589086826476	129060	0	0	1	1	1	0	0	0	2	2	2
Myeloid-AML	ERP000380.FOXA1.MCF7_E2_TAM	14794653	16	0.122747822023531	486632	3	2	0.605753365802482	0.601552338866955	0.584152720191677	2	2	2	4	4	4
Myeloid-AML	GSE29073.GATA3.MCF7_E2	4309448	16	0.0698408702207286	266967	2	1	0.689424205324479	0.686009831137668	0.672888413616402	1	1	1	3	3	3
Myeloid-AML	GSE44737.MBD3.MCF7	5422209	16	0.351100526148571	1673896	12	7	0.308234500035519	0.315215169865502	0.332533047374803	6	6	5	9	9	10
Myeloid-AML	ENCSR557JTZ.GTF2F1.MCF7	7625911	16	0.678753798670399	4867060	19	9	0.913903706668455	0.89449650974109	0.755351775681961	11	11	11	14	14	17
Myeloid-AML	ENCSR468LUO.SIN3A.MCF7	21858991	16	0.880259931024858	10627757	50	14	0.710727241785826	0.701323150238002	0.544444914938222	14	14	14	16	16	21
Myeloid-AML	ERP000901.NCOA3.MCF7_E2	8420303	16	0.238702061008307	1032789	2	2	0.929977084224557	0.923398790052242	0.894243732356529	4	4	4	7	7	7
Myeloid-AML	ENCSR636EYA.CTBP1.MCF7	20293484	16	0.722817940759147	5624264	26	13	0.291816722958129	0.312924526417233	0.374427434498578	12	12	11	14	14	17
Myeloid-AML	ERP000380.ESR1.MCF7_E2_TAM	3237854	16	0.0875067401284516	338521	1	1	0.772984503239926	0.768966666942113	0.753429628147899	1	1	1	3	3	4
Myeloid-AML	GSE41561.KLF4.MCF7	3165526	16	0.319072374993963	1477572	9	7	0.214137689943999	0.223197841446831	0.25334903568291	5	5	5	8	8	9
Myeloid-AML	GSE60270.ESR1.MCF7_E2	9181088	16	0.133551813625291	533552	0	0	1	1	1	2	2	2	4	5	5
Myeloid-AML	ENCSR017CEO.CUX1.MCF7	7858964	16	0.283275355334326	1271629	6	4	0.715290527594687	0.705948366350738	0.663141899538295	4	4	4	7	8	8
